Source,Target,Type,Id,Weight
573,574,undirected,1147,1
575,576,undirected,1148,1
575,577,undirected,1149,1
576,577,undirected,1150,1
579,580,undirected,1151,1
579,581,undirected,1152,1
579,582,undirected,1153,1
579,583,undirected,1154,1
58,144,undirected,1155,1
58,296,undirected,1156,1
58,381,undirected,1157,1
58,473,undirected,1158,1
58,525,undirected,1159,1
58,59,undirected,1160,1
58,91,undirected,1161,1
580,581,undirected,1162,1
580,582,undirected,1163,1
580,583,undirected,1164,1
581,582,undirected,1165,1
581,583,undirected,1166,1
582,583,undirected,1167,1
585,586,undirected,1168,1
585,587,undirected,1169,1
586,587,undirected,1170,1
588,589,undirected,1171,1
588,590,undirected,1172,1
588,591,undirected,1173,1
588,592,undirected,1174,1
589,590,undirected,1175,1
589,591,undirected,1176,1
589,592,undirected,1177,1
59,296,undirected,1178,1
59,402,undirected,1179,1
590,591,undirected,1180,1
590,592,undirected,1181,1
591,592,undirected,1182,1
594,595,undirected,1183,1
596,597,undirected,1184,1
596,598,undirected,1185,1
597,598,undirected,1186,1
599,600,undirected,1187,1
599,601,undirected,1188,1
6,248,undirected,1189,1
6,7,undirected,1190,1
60,61,undirected,1191,1
60,62,undirected,1192,1
60,63,undirected,1193,1
60,64,undirected,1194,1
60,65,undirected,1195,1
60,66,undirected,1196,1
60,67,undirected,1197,1
600,601,undirected,1198,1
600,648,undirected,1199,1
600,649,undirected,1200,1
601,648,undirected,1201,1
601,649,undirected,1202,1
602,650,undirected,1203,1
603,604,undirected,1204,1
605,606,undirected,1205,1
605,607,undirected,1206,1
605,608,undirected,1207,1
606,607,undirected,1208,1
606,608,undirected,1209,1
607,608,undirected,1210,1
61,62,undirected,1211,1
61,63,undirected,1212,1
61,64,undirected,1213,1
61,65,undirected,1214,1
61,66,undirected,1215,1
61,67,undirected,1216,1
612,613,undirected,1217,1
615,616,undirected,1218,1
616,625,undirected,1219,1
616,646,undirected,1220,1
617,618,undirected,1221,1
62,63,undirected,1222,1
62,64,undirected,1223,1
62,65,undirected,1224,1
62,66,undirected,1225,1
62,67,undirected,1226,1
620,621,undirected,1227,1
620,622,undirected,1228,1
621,622,undirected,1229,1
624,625,undirected,1230,1
626,627,undirected,1231,1
626,628,undirected,1232,1
627,628,undirected,1233,1
629,630,undirected,1234,1
629,631,undirected,1235,1
629,632,undirected,1236,1
63,64,undirected,1237,1
63,65,undirected,1238,1
63,66,undirected,1239,1
63,67,undirected,1240,1
630,631,undirected,1241,1
630,632,undirected,1242,1
631,632,undirected,1243,1
634,635,undirected,1244,1
636,637,undirected,1245,1
638,639,undirected,1246,1
64,65,undirected,1247,1
64,66,undirected,1248,1
64,67,undirected,1249,1
640,641,undirected,1250,1
642,643,undirected,1251,1
642,644,undirected,1252,1
643,644,undirected,1253,1
645,646,undirected,1254,1
645,647,undirected,1255,1
646,647,undirected,1256,1
648,649,undirected,1257,1
65,66,undirected,1258,1
65,67,undirected,1259,1
650,651,undirected,1260,1
66,67,undirected,1261,1
67,122,undirected,1262,1
68,390,undirected,1263,1
68,69,undirected,1264,1
68,70,undirected,1265,1
69,70,undirected,1266,1
7,248,undirected,1267,1
7,328,undirected,1268,1
7,407,undirected,1269,1
71,72,undirected,1270,1
73,74,undirected,1271,1
73,75,undirected,1272,1
73,76,undirected,1273,1
73,77,undirected,1274,1
73,78,undirected,1275,1
73,79,undirected,1276,1
74,75,undirected,1277,1
74,76,undirected,1278,1
74,77,undirected,1279,1
74,78,undirected,1280,1
74,79,undirected,1281,1
75,158,undirected,1282,1
75,356,undirected,1283,1
75,357,undirected,1284,1
75,453,undirected,1285,1
75,521,undirected,1286,1
75,76,undirected,1287,1
75,77,undirected,1288,1
75,78,undirected,1289,1
75,79,undirected,1290,1
76,325,undirected,1291,1
76,468,undirected,1292,1
76,77,undirected,1293,1
76,78,undirected,1294,1
76,79,undirected,1295,1
77,78,undirected,1296,1
77,79,undirected,1297,1
78,79,undirected,1298,1
79,468,undirected,1299,1
8,22,undirected,1300,1
8,578,undirected,1301,1
80,81,undirected,1302,1
80,82,undirected,1303,1
81,82,undirected,1304,1
83,84,undirected,1305,1
84,125,undirected,1306,1
84,372,undirected,1307,1
85,86,undirected,1308,1
85,87,undirected,1309,1
85,88,undirected,1310,1
85,89,undirected,1311,1
85,90,undirected,1312,1
86,87,undirected,1313,1
86,88,undirected,1314,1
86,89,undirected,1315,1
86,90,undirected,1316,1
87,88,undirected,1317,1
87,89,undirected,1318,1
87,90,undirected,1319,1
88,89,undirected,1320,1
88,90,undirected,1321,1
89,90,undirected,1322,1
9,10,undirected,1323,1
9,11,undirected,1324,1
9,133,undirected,1325,1
9,183,undirected,1326,1
9,228,undirected,1327,1
9,229,undirected,1328,1
9,317,undirected,1329,1
9,352,undirected,1330,1
9,421,undirected,1331,1
90,280,undirected,1332,1
91,296,undirected,1333,1
91,386,undirected,1334,1
91,525,undirected,1335,1
91,92,undirected,1336,1
91,93,undirected,1337,1
92,256,undirected,1338,1
92,277,undirected,1339,1
92,296,undirected,1340,1
92,93,undirected,1341,1
93,260,undirected,1342,1
93,302,undirected,1343,1
93,443,undirected,1344,1
94,95,undirected,1345,1
94,96,undirected,1346,1
95,96,undirected,1347,1
96,473,undirected,1348,1
96,97,undirected,1349,1
97,590,undirected,1350,1
98,100,undirected,1351,1
98,99,undirected,1352,1
99,100,undirected,1353,1
99,136,undirected,1354,1
99,609,undirected,1355,1
